"Product ID","Product Name","Category","Brand","Unit Size","Price","Stock Quantity","Reorder Level","Location","Organic","Discount Available","Supplier","Expiration Date","Shelf Life (days)","Popularity Score","Seasonal Item","Online Availability","Weight (grams)","Dimensions (cm)","Barcode","Origin Country","Allergens","Rating","Reviews Count","Promotional Price"
863508,"Milk","Seafood","BrandA","6-pack",20.66,410,66,"Produce Section","No","No","Supplier18","2024-07-08",40,1.12,"Yes","Yes",3579,"17x16x7",286933480331,"USA","Gluten",3.7,703,17.62
455861,"Ice Cream","Snacks","BrandE","6-pack",46.18,170,10,"Aisle 3","Yes","Yes","Supplier9","2024-04-20",204,1.34,"Yes","No",2869,"17x15x15",818335649733,"China","Dairy",3.9,665,42.93
158354,"Canned Beans","Snacks","BrandD","12-pack",15.31,450,49,"Refrigerated","Yes","Yes","Supplier10","2024-08-02",227,1.31,"No","Yes",3787,"17x40x5",585074832019,"Brazil","Dairy",3.7,479,13.95
824995,"Apples","Dairy","BrandD","2L",43.17,303,48,"Freezer","No","Yes","Supplier2","2024-12-05",275,2.95,"Yes","Yes",3601,"28x29x6",252806821956,"Brazil","Soy",3.1,231,39.77
815152,"Cookies","Meat","BrandE","1kg",16.21,85,20,"Aisle 2","Yes","Yes","Supplier10","2024-06-22",71,2.21,"Yes","Yes",899,"25x33x5",777851226853,"Canada","Nuts",3.5,563,11.51
909182,"Frozen Pizza","Bakery","BrandC","250ml",30.13,201,73,"Refrigerated","No","Yes","Supplier9","2024-11-29",291,4.19,"Yes","No",726,"14x36x16",545952122919,"Mexico","None",2.5,107,21.89
670046,"Cheese","Dairy","BrandB","6-pack",31.65,223,70,"Refrigerated","No","Yes","Supplier6","2024-03-31",16,4.26,"No","Yes",4469,"42x14x8",910685196300,"India","Soy",4.9,422,29.81
529688,"Cheese","Dairy","BrandB","2L",24.28,338,44,"Refrigerated","No","Yes","Supplier5","2024-02-28",102,1.73,"Yes","Yes",3746,"17x49x15",933349752510,"India","Gluten",2.1,413,19.9
905122,"Cheese","Pantry","BrandC","2L",6.47,123,17,"Refrigerated","No","No","Supplier11","2024-02-19",153,4.97,"Yes","Yes",4270,"32x16x17",566218739092,"Brazil","Nuts",2.4,590,5.68
625929,"Cola","Bakery","BrandA","250ml",20.65,306,69,"Freezer","No","No","Supplier19","2024-01-23",289,2.42,"No","Yes",3429,"20x31x19",629341721354,"India","Nuts",4.7,41,18.81
442931,"Chicken Breast","Dairy","BrandD","1kg",24.99,20,11,"Aisle 1","No","Yes","Supplier15","2024-01-31",253,4.98,"Yes","Yes",928,"10x39x16",282184684836,"USA","Nuts",2.7,784,22.25
940350,"Milk","Household","BrandB","500g",47.81,223,56,"Aisle 2","No","Yes","Supplier16","2024-10-20",41,2.91,"Yes","Yes",478,"29x20x12",781221635811,"Canada","Gluten",4.7,598,34.78
279591,"Laundry Detergent","Pantry","BrandE","1kg",18.05,358,40,"Aisle 1","No","No","Supplier20","2024-09-19",283,3.51,"No","Yes",2602,"34x30x19",226843775298,"India","Soy",2.6,983,14.67
697914,"Paper Towels","Bakery","BrandB","1L",4.27,41,97,"Freezer","No","Yes","Supplier12","2024-03-11",104,3.28,"Yes","No",4384,"36x45x8",383325116356,"India","Nuts",1.7,194,3.32
956071,"Salmon Fillet","Beverages","BrandD","12-pack",7.36,107,75,"Aisle 2","No","No","Supplier12","2024-08-18",18,1.94,"No","Yes",1685,"31x49x5",224616518513,"Mexico","None",4.1,413,5.2
362140,"Frozen Pizza","Meat","BrandC","2L",48.96,349,99,"Aisle 3","Yes","Yes","Supplier19","2024-12-04",299,4.45,"Yes","No",3330,"21x21x5",786843121931,"China","None",3.3,95,39.61
524686,"Carrots","Bakery","BrandA","12-pack",7.84,0,32,"Aisle 2","No","Yes","Supplier12","2024-05-10",66,4.68,"No","No",3921,"19x49x5",113445896079,"Brazil","Nuts",2.6,115,5.73
767520,"Ice Cream","Frozen","BrandA","250ml",6.41,417,73,"Refrigerated","Yes","Yes","Supplier4","2024-03-07",162,1.77,"Yes","Yes",4819,"46x14x19",551515010506,"Brazil","Nuts",1.3,408,5.99
543771,"Laundry Detergent","Bakery","BrandD","2L",38.19,133,96,"Refrigerated","No","No","Supplier17","2024-09-26",203,1.43,"Yes","No",4559,"12x31x20",689792362567,"China","Nuts",3.3,931,28.05
960309,"Apples","Dairy","BrandA","2L",21.54,394,74,"Aisle 1","No","Yes","Supplier9","2024-11-05",206,4.53,"No","No",4749,"36x36x19",800951465688,"China","Soy",1.9,313,17.47
363131,"Chicken Breast","Produce","BrandC","6-pack",49.56,418,68,"Aisle 3","No","Yes","Supplier19","2024-08-08",227,2.48,"No","No",4186,"34x44x14",737215976185,"Brazil","Nuts",1.8,233,45.06
700325,"Chicken Breast","Bakery","BrandC","1L",3.55,146,75,"Produce Section","No","Yes","Supplier11","2024-04-14",133,2.46,"Yes","No",2625,"29x12x6",349623806710,"China","Soy",1.4,880,2.74
678941,"Paper Towels","Seafood","BrandB","6-pack",28.35,451,12,"Aisle 1","No","No","Supplier15","2024-11-23",20,4.72,"No","No",4495,"11x22x19",539868611703,"USA","Nuts",2.9,20,20.69
258812,"Ground Beef","Meat","BrandA","12-pack",31.57,242,66,"Aisle 1","No","No","Supplier8","2024-09-13",16,1.17,"Yes","Yes",4482,"38x14x18",958653271740,"China","Soy",3.0,949,22.97
873039,"Bread","Pantry","BrandA","250ml",44.07,220,13,"Aisle 2","No","Yes","Supplier13","2024-07-26",74,2.4,"No","Yes",4332,"28x25x19",964698011440,"Brazil","None",4.6,530,33.69
773531,"Chips","Household","BrandA","500g",39.22,327,70,"Aisle 3","Yes","No","Supplier5","2024-12-21",42,2.8,"Yes","Yes",4610,"34x25x9",534341311930,"Canada","Nuts",1.9,676,30.39
294880,"Chips","Meat","BrandB","1kg",31.42,103,69,"Produce Section","Yes","Yes","Supplier2","2024-05-26",363,2.94,"No","No",3277,"40x26x20",443973404937,"China","Dairy",1.7,856,25.38
145395,"Tea","Household","BrandA","1L",21.45,257,25,"Produce Section","No","No","Supplier15","2024-07-22",272,2.56,"No","No",4239,"50x38x15",569431133784,"Canada","Soy",1.8,24,19.51
845393,"Croissant","Snacks","BrandB","500g",15.93,128,29,"Refrigerated","No","No","Supplier15","2024-04-03",48,2.91,"Yes","Yes",1114,"13x26x8",701907599975,"China","Soy",4.5,50,13.71
703236,"Salmon Fillet","Frozen","BrandB","6-pack",37.02,233,17,"Freezer","No","No","Supplier5","2024-07-29",121,1.72,"Yes","Yes",1086,"24x30x18",332263181894,"Brazil","Soy",1.5,769,26.85
299911,"Chips","Frozen","BrandE","12-pack",1.28,136,78,"Aisle 1","No","Yes","Supplier6","2024-06-28",261,1.35,"Yes","Yes",4633,"50x49x19",554031268519,"India","Dairy",4.0,642,1.13
728428,"Chicken Breast","Seafood","BrandA","12-pack",10.54,412,58,"Aisle 2","No","No","Supplier18","2024-07-31",192,2.05,"Yes","No",3846,"22x48x9",230876730279,"Mexico","Nuts",1.0,217,8.54
369720,"Milk","Beverages","BrandD","6-pack",1.52,325,49,"Freezer","Yes","No","Supplier14","2024-09-17",336,3.61,"No","No",738,"35x15x20",417645750864,"USA","Soy",1.5,313,1.1
268610,"Chicken Breast","Seafood","BrandD","6-pack",33.21,275,10,"Freezer","No","Yes","Supplier7","2024-07-22",180,2.66,"Yes","No",3367,"10x27x10",569725453360,"USA","Gluten",2.6,481,25.04
513826,"Milk","Frozen","BrandA","250ml",10.19,216,66,"Aisle 2","Yes","Yes","Supplier19","2024-08-17",105,1.65,"No","No",3018,"42x11x17",702480996592,"Canada","Dairy",1.2,328,7.59
555019,"Carrots","Frozen","BrandE","6-pack",2.36,64,94,"Aisle 3","No","No","Supplier16","2024-11-30",104,4.68,"No","No",2044,"14x19x19",786232930874,"Brazil","Nuts",4.0,758,1.97
707131,"Canned Beans","Snacks","BrandB","12-pack",33.73,7,44,"Produce Section","No","Yes","Supplier14","2024-10-10",44,4.07,"Yes","Yes",4197,"42x24x11",373220165485,"USA","None",4.2,354,23.76
665825,"Paper Towels","Household","BrandD","250ml",14.43,436,84,"Produce Section","No","No","Supplier17","2024-04-25",365,1.75,"Yes","No",1705,"19x12x9",258886481499,"Canada","Dairy",4.5,420,10.93
478811,"Salmon Fillet","Meat","BrandA","250ml",1.37,223,93,"Aisle 1","Yes","Yes","Supplier18","2024-08-29",59,4.43,"No","No",4872,"32x25x5",432096293951,"Mexico","Soy",4.2,180,0.99
474398,"Chicken Breast","Produce","BrandA","1L",45.61,48,100,"Produce Section","No","No","Supplier1","2024-05-17",242,1.28,"Yes","No",4609,"37x20x18",879170471576,"India","Soy",4.0,97,39.42
698952,"Tea","Snacks","BrandD","750g",15.94,300,61,"Aisle 1","No","Yes","Supplier6","2024-06-07",261,4.66,"Yes","No",1551,"32x39x10",860754095831,"USA","Soy",2.0,551,13.24
290200,"Ground Beef","Bakery","BrandE","1L",30.83,373,76,"Aisle 3","No","No","Supplier16","2024-02-29",48,3.22,"Yes","Yes",2700,"15x47x5",698256191399,"Brazil","Gluten",1.9,280,25.7
112282,"Carrots","Dairy","BrandC","1kg",28.38,233,91,"Produce Section","No","Yes","Supplier13","2024-04-18",266,4.71,"Yes","Yes",2812,"29x13x8",976598172708,"India","Dairy",3.5,351,20.37
131726,"Pasta","Bakery","BrandC","2L",42.3,385,64,"Aisle 2","No","No","Supplier6","2024-10-30",316,1.41,"Yes","No",3381,"27x21x19",879008044208,"Canada","Soy",1.4,706,29.98
286539,"Pasta","Snacks","BrandD","12-pack",36.17,137,24,"Aisle 2","Yes","Yes","Supplier18","2024-05-18",68,1.1,"Yes","Yes",1393,"40x20x15",538158348210,"USA","Gluten",4.3,291,30.26
921614,"Bread","Seafood","BrandD","2L",18.41,296,14,"Aisle 2","Yes","No","Supplier7","2024-11-21",206,1.18,"Yes","Yes",1274,"41x48x6",950832230726,"Canada","Soy",3.9,774,15.21
563419,"Salmon Fillet","Seafood","BrandC","12-pack",9.88,323,22,"Produce Section","Yes","Yes","Supplier17","2024-02-09",272,2.82,"Yes","Yes",4086,"32x31x20",476442529814,"Brazil","Soy",1.6,482,7.08
551092,"Frozen Pizza","Dairy","BrandA","500g",27.8,341,49,"Refrigerated","No","No","Supplier7","2024-02-28",120,3.95,"Yes","Yes",3684,"46x35x10",869646794031,"India","Nuts",1.4,987,25.89
721711,"Ground Beef","Snacks","BrandA","6-pack",22.43,471,46,"Produce Section","Yes","No","Supplier11","2024-10-28",93,4.27,"No","Yes",359,"42x16x17",464798355779,"USA","Gluten",4.6,191,17.06
340932,"Croissant","Seafood","BrandD","1L",43.51,118,75,"Aisle 1","Yes","No","Supplier7","2024-09-27",339,3.35,"No","Yes",4170,"25x23x10",476326261328,"Brazil","Nuts",3.1,290,33.0
328054,"Apples","Produce","BrandD","500g",39.75,77,73,"Aisle 2","No","No","Supplier1","2024-07-01",227,4.24,"Yes","Yes",4368,"15x45x20",683205292088,"India","Soy",3.0,50,32.34
527642,"Ice Cream","Bakery","BrandC","500g",37.37,139,41,"Aisle 3","No","No","Supplier14","2024-04-29",33,4.06,"No","Yes",846,"29x17x7",498395691358,"India","Gluten",3.5,378,29.32
981578,"Chicken Breast","Household","BrandA","6-pack",45.83,219,19,"Refrigerated","No","No","Supplier8","2024-12-07",314,4.45,"Yes","Yes",475,"27x14x18",667070015390,"USA","Gluten",1.8,181,34.47
268594,"Cola","Beverages","BrandB","1kg",47.14,235,97,"Refrigerated","Yes","Yes","Supplier5","2024-07-02",172,2.95,"Yes","No",1117,"20x26x11",184841951922,"India","Nuts",1.7,449,42.64
359196,"Canned Beans","Household","BrandE","500g",32.96,498,82,"Aisle 2","No","Yes","Supplier19","2024-08-23",307,4.35,"Yes","No",776,"35x43x13",237357585623,"China","Dairy",2.6,294,28.83
421607,"Frozen Pizza","Household","BrandB","12-pack",24.83,68,95,"Aisle 2","No","No","Supplier13","2024-09-30",350,4.14,"Yes","Yes",828,"47x13x16",598794179531,"Canada","None",2.5,93,20.96
856046,"Milk","Frozen","BrandE","6-pack",19.84,72,18,"Aisle 1","Yes","Yes","Supplier11","2024-11-09",192,4.62,"No","No",2972,"41x24x19",722989891037,"USA","Nuts",2.2,449,16.15
933085,"Tea","Household","BrandB","250ml",49.39,140,64,"Aisle 3","Yes","Yes","Supplier19","2024-09-01",360,1.94,"Yes","Yes",572,"48x46x14",593075847652,"Brazil","None",1.4,551,43.69
257237,"Canned Beans","Household","BrandC","12-pack",20.77,408,38,"Refrigerated","No","Yes","Supplier2","2024-10-07",283,1.42,"No","Yes",4972,"22x19x13",453419455023,"India","Dairy",2.0,903,19.15
162776,"Shrimp","Meat","BrandD","500g",41.91,341,21,"Aisle 2","No","No","Supplier8","2024-12-10",93,4.59,"No","Yes",3188,"18x18x9",178492275973,"India","None",1.4,358,39.05
709658,"Chicken Breast","Beverages","BrandE","500g",48.46,400,86,"Refrigerated","No","Yes","Supplier15","2024-06-06",92,1.59,"Yes","Yes",4411,"42x42x8",386614216603,"Mexico","Soy",2.4,313,36.51
296524,"Frozen Pizza","Beverages","BrandA","250ml",20.16,57,57,"Freezer","Yes","Yes","Supplier1","2024-10-11",49,1.23,"No","No",964,"32x20x17",768393069327,"Canada","Gluten",1.1,499,14.39
692641,"Ice Cream","Beverages","BrandB","2L",7.65,357,97,"Refrigerated","No","No","Supplier15","2024-02-21",83,3.66,"No","Yes",1558,"12x13x12",210871648429,"Brazil","Gluten",1.7,978,6.66
598603,"Croissant","Meat","BrandC","750g",25.11,426,69,"Aisle 1","No","Yes","Supplier17","2024-01-05",239,4.88,"Yes","Yes",705,"10x26x14",502142963599,"China","Nuts",4.8,74,23.3
661581,"Pasta","Dairy","BrandB","1kg",41.01,77,75,"Aisle 1","No","No","Supplier13","2024-08-22",257,4.38,"No","Yes",1760,"13x47x9",551598470477,"Canada","Soy",4.7,183,30.62
623567,"Croissant","Pantry","BrandE","1kg",29.24,143,18,"Produce Section","Yes","Yes","Supplier16","2024-12-02",322,4.08,"Yes","No",284,"19x32x12",576721771650,"Brazil","Nuts",2.2,443,23.98
698414,"Croissant","Beverages","BrandE","6-pack",41.17,353,97,"Aisle 3","Yes","Yes","Supplier7","2024-04-26",100,4.38,"Yes","No",1565,"13x13x11",184695722941,"Brazil","Soy",3.6,908,33.53
913044,"Carrots","Frozen","BrandE","12-pack",13.31,139,67,"Aisle 2","Yes","Yes","Supplier18","2024-11-13",245,4.51,"Yes","No",1341,"24x49x15",459727514302,"USA","Gluten",4.4,581,12.34
986940,"Chicken Breast","Meat","BrandC","1L",19.97,409,51,"Produce Section","No","Yes","Supplier8","2024-12-17",349,1.14,"No","No",2137,"44x45x18",959193674952,"Canada","None",4.7,287,16.37
897416,"Salmon Fillet","Beverages","BrandB","6-pack",40.81,467,65,"Aisle 3","No","No","Supplier12","2024-11-18",160,2.68,"Yes","No",1672,"42x11x19",696953256854,"USA","None",2.7,913,29.55
945468,"Paper Towels","Dairy","BrandC","6-pack",36.67,289,63,"Aisle 1","No","No","Supplier8","2024-09-15",117,3.91,"Yes","No",3882,"28x16x5",501347229720,"Mexico","Nuts",3.9,901,34.31
248281,"Apples","Pantry","BrandC","750g",40.04,226,78,"Aisle 3","No","No","Supplier13","2024-03-22",30,4.16,"Yes","Yes",517,"44x23x13",689336363345,"Canada","Dairy",5.0,171,30.57
279532,"Frozen Pizza","Beverages","BrandA","250ml",16.03,391,86,"Aisle 2","No","No","Supplier6","2024-09-21",354,3.29,"Yes","Yes",4992,"50x20x17",694682061890,"Brazil","Dairy",2.3,160,13.0
538340,"Canned Beans","Produce","BrandC","6-pack",37.07,0,22,"Aisle 1","No","Yes","Supplier15","2024-07-07",91,4.35,"Yes","Yes",2147,"36x42x19",791938175393,"India","None",3.1,322,33.09
642210,"Shrimp","Beverages","BrandD","750g",26.13,3,99,"Aisle 1","No","No","Supplier19","2024-08-10",38,4.81,"Yes","Yes",1884,"22x15x14",583303870461,"India","Nuts",4.9,823,19.47
652572,"Canned Beans","Dairy","BrandB","500g",21.93,122,42,"Aisle 1","No","No","Supplier13","2024-07-26",207,1.88,"Yes","No",4465,"13x35x8",696815444315,"India","None",4.2,370,19.79
424523,"Milk","Pantry","BrandA","1L",6.54,200,13,"Refrigerated","No","No","Supplier4","2024-10-14",92,1.85,"Yes","Yes",3937,"23x48x19",959485548816,"Brazil","Dairy",1.2,370,4.85
882990,"Chips","Snacks","BrandA","750g",5.86,13,38,"Produce Section","Yes","Yes","Supplier11","2024-03-10",199,2.47,"Yes","No",3332,"30x33x11",881655183761,"Mexico","None",1.7,826,5.06
426400,"Canned Beans","Produce","BrandB","1L",10.1,17,53,"Produce Section","No","Yes","Supplier9","2024-04-13",201,3.34,"No","Yes",2519,"19x33x6",586229315265,"Brazil","Gluten",2.3,699,9.38
550657,"Paper Towels","Household","BrandA","1kg",4.0,170,60,"Refrigerated","Yes","Yes","Supplier10","2024-10-08",110,2.43,"Yes","Yes",4862,"13x34x5",348310967361,"USA","Nuts",1.4,896,3.5
132600,"Paper Towels","Frozen","BrandD","6-pack",18.49,155,61,"Aisle 1","No","No","Supplier2","2024-12-03",110,1.45,"No","Yes",3519,"34x32x12",993394643690,"China","Nuts",3.7,347,13.78
241001,"Ice Cream","Frozen","BrandE","500g",41.65,343,60,"Aisle 3","Yes","No","Supplier5","2024-12-15",58,2.17,"Yes","No",4610,"40x13x11",604194246224,"India","Nuts",2.7,567,38.31
805546,"Canned Beans","Dairy","BrandB","6-pack",27.1,457,57,"Refrigerated","No","Yes","Supplier8","2024-03-18",266,3.05,"Yes","Yes",2675,"44x13x15",322017758446,"Canada","Dairy",2.5,15,19.74
885479,"Chips","Snacks","BrandE","1kg",7.61,370,36,"Freezer","Yes","Yes","Supplier5","2024-11-29",29,2.86,"Yes","No",283,"38x11x12",398860828453,"Canada","Gluten",4.1,882,5.33
360965,"Apples","Beverages","BrandD","12-pack",9.94,224,35,"Aisle 2","No","Yes","Supplier5","2024-02-12",292,1.34,"Yes","Yes",1706,"16x41x7",517972281970,"USA","None",3.7,319,9.01
704713,"Cookies","Dairy","BrandC","1L",17.29,341,88,"Aisle 3","Yes","Yes","Supplier9","2024-09-04",324,2.74,"No","Yes",435,"25x42x5",397783615992,"USA","Dairy",2.0,302,15.55
690122,"Salmon Fillet","Seafood","BrandB","1kg",35.36,49,56,"Refrigerated","No","Yes","Supplier1","2024-01-04",148,1.32,"No","No",3197,"21x21x11",927434020852,"India","None",4.1,283,29.91
643808,"Bread","Beverages","BrandD","6-pack",47.12,269,62,"Produce Section","Yes","Yes","Supplier20","2024-11-10",259,2.11,"Yes","Yes",1577,"38x29x20",411375345875,"Brazil","None",3.9,620,37.07
241963,"Ground Beef","Dairy","BrandC","1L",26.57,58,43,"Produce Section","Yes","Yes","Supplier19","2024-07-03",316,1.34,"No","No",3457,"22x41x18",238549175004,"Mexico","None",4.2,76,23.6
805443,"Cookies","Meat","BrandA","12-pack",42.52,399,90,"Freezer","Yes","Yes","Supplier6","2024-11-25",228,3.29,"No","Yes",2149,"49x43x11",570663744313,"India","None",2.5,174,37.11
204660,"Milk","Meat","BrandC","250ml",41.08,24,73,"Refrigerated","No","Yes","Supplier8","2024-02-08",65,1.94,"Yes","Yes",3267,"49x41x18",588431201685,"Mexico","Dairy",4.8,350,29.68
693287,"Milk","Snacks","BrandB","500g",42.83,491,78,"Aisle 3","No","Yes","Supplier3","2024-03-24",209,3.32,"No","No",4212,"24x37x20",588210706936,"Canada","Gluten",1.4,119,37.75
548744,"Chicken Breast","Pantry","BrandC","6-pack",24.86,307,39,"Aisle 3","No","No","Supplier17","2024-10-31",157,4.97,"Yes","Yes",757,"18x44x19",774225063831,"USA","Gluten",1.7,767,20.91
971040,"Paper Towels","Bakery","BrandD","1kg",28.19,232,89,"Freezer","No","No","Supplier20","2024-12-30",81,3.96,"Yes","Yes",4355,"33x37x17",587566013494,"China","Soy",2.7,865,22.79
198035,"Chips","Beverages","BrandB","1L",38.8,12,95,"Aisle 1","No","Yes","Supplier17","2024-03-20",21,2.84,"No","Yes",3134,"47x36x11",480482635568,"Canada","Nuts",3.8,403,31.22
347272,"Tea","Meat","BrandD","6-pack",23.71,92,92,"Produce Section","No","No","Supplier9","2024-02-10",330,2.05,"Yes","No",4155,"22x25x8",400352611023,"Brazil","None",3.4,810,17.34
167413,"Ice Cream","Bakery","BrandC","1L",30.09,299,90,"Aisle 3","No","No","Supplier14","2024-02-11",52,2.45,"No","Yes",4016,"47x22x18",783623505304,"Canada","Dairy",1.4,578,23.21
655301,"Croissant","Pantry","BrandD","250ml",3.62,132,35,"Aisle 1","No","No","Supplier9","2024-05-18",12,1.71,"Yes","No",2344,"46x20x16",572699977578,"China","Soy",2.6,67,3.2
485495,"Salmon Fillet","Dairy","BrandA","1kg",38.2,418,48,"Aisle 2","No","No","Supplier19","2024-10-03",346,4.34,"No","Yes",1105,"45x26x5",335478232027,"India","Nuts",1.3,548,28.24
793075,"Milk","Produce","BrandD","500g",8.39,158,58,"Aisle 1","No","Yes","Supplier2","2024-03-12",240,2.35,"Yes","No",4201,"28x12x16",132208392053,"USA","Gluten",1.6,299,7.92
401615,"Milk","Dairy","BrandE","1L",16.08,406,98,"Produce Section","No","Yes","Supplier9","2024-04-29",91,1.55,"No","Yes",4518,"45x46x8",840891840678,"Canada","Soy",4.4,585,11.55
238605,"Chips","Bakery","BrandA","6-pack",45.38,401,15,"Aisle 3","Yes","Yes","Supplier9","2024-09-08",14,3.55,"Yes","No",3898,"39x34x5",959086334972,"Mexico","Gluten",4.3,435,36.92
788777,"Shrimp","Household","BrandC","2L",13.15,398,92,"Refrigerated","No","No","Supplier16","2024-11-03",117,3.46,"Yes","Yes",4212,"20x14x10",158056522502,"India","None",3.4,0,10.14
498156,"Cola","Frozen","BrandC","2L",7.9,208,18,"Aisle 2","Yes","No","Supplier16","2024-05-17",121,4.71,"Yes","Yes",568,"29x40x9",140694878022,"Mexico","Soy",2.9,953,7.19
712737,"Canned Beans","Meat","BrandA","500g",37.36,99,59,"Aisle 2","Yes","Yes","Supplier7","2024-06-04",231,3.53,"No","Yes",3029,"34x37x13",734974614563,"USA","Nuts",1.0,767,30.98
639509,"Laundry Detergent","Produce","BrandC","1L",42.42,183,17,"Freezer","No","No","Supplier9","2024-09-02",115,2.99,"Yes","No",108,"27x18x14",873721142309,"India","Dairy",2.7,193,30.05
723032,"Ground Beef","Bakery","BrandA","250ml",31.66,358,11,"Refrigerated","Yes","Yes","Supplier6","2024-08-27",306,4.64,"No","No",704,"24x15x5",449747688897,"Brazil","Gluten",4.1,148,23.32
389383,"Bread","Snacks","BrandE","250ml",15.44,346,14,"Aisle 1","Yes","No","Supplier15","2024-01-21",327,3.35,"Yes","Yes",3807,"44x36x10",125760255440,"Canada","Soy",2.4,652,12.38
723065,"Croissant","Household","BrandC","12-pack",25.23,287,99,"Aisle 2","No","Yes","Supplier8","2024-03-09",226,4.02,"No","No",2197,"34x47x16",210884410898,"Brazil","None",2.8,647,18.0
798837,"Tea","Dairy","BrandC","2L",2.21,396,48,"Aisle 1","No","No","Supplier16","2024-04-02",220,4.42,"No","Yes",198,"16x37x10",849695350260,"India","Soy",2.2,842,1.68
626806,"Cola","Seafood","BrandB","6-pack",36.87,80,70,"Aisle 2","No","Yes","Supplier2","2024-02-16",288,1.39,"Yes","No",1228,"36x12x18",891529102242,"Mexico","Soy",3.7,95,34.28
209568,"Cookies","Household","BrandC","12-pack",15.5,127,32,"Aisle 3","Yes","Yes","Supplier16","2024-06-27",317,2.03,"Yes","Yes",4143,"45x12x20",559291236463,"India","Nuts",4.3,194,12.67
491563,"Chips","Snacks","BrandA","2L",4.17,188,28,"Refrigerated","Yes","No","Supplier16","2024-10-23",225,2.99,"Yes","No",1829,"30x15x20",179523612857,"USA","Gluten",4.1,845,3.32
571784,"Cheese","Bakery","BrandD","12-pack",35.42,54,39,"Aisle 2","Yes","Yes","Supplier18","2024-05-09",238,3.82,"No","Yes",1806,"39x50x18",632760629593,"USA","None",1.4,214,28.12
